model	score_type	score_value	proteina	proteinb
lightdock	luciferin_score	10.75226	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.63258	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.45752	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.37822	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.16049	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.11368	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.06062	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.70921	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.67996	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.58006	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.42912	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.33059	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.23891	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.15331	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.78245	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.82931	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.70658	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.54042	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.50355	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.86823	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.63579	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.61648	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.21256	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.99972	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.42779	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.36622	2UUY_rec	2UUY_lig
lightdock	luciferin_score	4.86222	2UUY_rec	2UUY_lig
lightdock	luciferin_score	3.38088	2UUY_rec	2UUY_lig
lightdock	luciferin_score	2.51097	2UUY_rec	2UUY_lig
lightdock	luciferin_score	2.47987	2UUY_rec	2UUY_lig
lightdock	luciferin_score	1.21621	2UUY_rec	2UUY_lig
lightdock	luciferin_score	0.72831	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-1.80149	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-2.06369	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-2.0974	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-5.17275	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-5.36311	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-6.60824	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-14.14359	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-19.41402	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-19.71044	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-20.92259	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-22.69538	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-30.31338	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-36.23172	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-44.3452	2UUY_rec	2UUY_lig
lightdock	luciferin_score	19.80437	2UUY_rec	2UUY_lig
lightdock	luciferin_score	18.72343	2UUY_rec	2UUY_lig
lightdock	luciferin_score	17.40859	2UUY_rec	2UUY_lig
lightdock	luciferin_score	16.47048	2UUY_rec	2UUY_lig
lightdock	luciferin_score	15.34427	2UUY_rec	2UUY_lig
lightdock	luciferin_score	15.04925	2UUY_rec	2UUY_lig
lightdock	luciferin_score	14.61595	2UUY_rec	2UUY_lig
lightdock	luciferin_score	13.84225	2UUY_rec	2UUY_lig
lightdock	luciferin_score	13.65624	2UUY_rec	2UUY_lig
lightdock	luciferin_score	13.54294	2UUY_rec	2UUY_lig
lightdock	luciferin_score	13.031	2UUY_rec	2UUY_lig
lightdock	luciferin_score	12.97464	2UUY_rec	2UUY_lig
lightdock	luciferin_score	12.86033	2UUY_rec	2UUY_lig
lightdock	luciferin_score	12.82339	2UUY_rec	2UUY_lig
lightdock	luciferin_score	12.59449	2UUY_rec	2UUY_lig
lightdock	luciferin_score	12.5861	2UUY_rec	2UUY_lig
lightdock	luciferin_score	12.30692	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.80975	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.71224	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.66779	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.42365	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.21548	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.06554	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.98829	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.83766	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.54239	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.33802	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.29154	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.15271	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.03164	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.94238	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.85088	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.35761	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.34255	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.96525	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.9611	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.69287	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.07775	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.45592	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.3447	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.14257	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.03623	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.98038	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.90495	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.70503	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.55375	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.29325	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.28231	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.20132	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.60961	2UUY_rec	2UUY_lig
lightdock	luciferin_score	4.99258	2UUY_rec	2UUY_lig
lightdock	luciferin_score	3.71769	2UUY_rec	2UUY_lig
lightdock	luciferin_score	3.38991	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-0.5765	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-2.59289	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-2.92079	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-3.10242	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-4.12969	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-4.68131	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-5.10671	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-5.12847	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-5.4272	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-6.80893	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-8.72557	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-11.76397	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-20.82021	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-21.18677	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-59.26114	2UUY_rec	2UUY_lig
lightdock	luciferin_score	17.20225	2UUY_rec	2UUY_lig
lightdock	luciferin_score	16.5324	2UUY_rec	2UUY_lig
lightdock	luciferin_score	13.86105	2UUY_rec	2UUY_lig
lightdock	luciferin_score	13.09325	2UUY_rec	2UUY_lig
lightdock	luciferin_score	13.05689	2UUY_rec	2UUY_lig
lightdock	luciferin_score	12.99295	2UUY_rec	2UUY_lig
lightdock	luciferin_score	12.74787	2UUY_rec	2UUY_lig
lightdock	luciferin_score	12.31036	2UUY_rec	2UUY_lig
lightdock	luciferin_score	12.23969	2UUY_rec	2UUY_lig
lightdock	luciferin_score	12.12005	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.992	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.94965	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.92389	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.90015	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.77927	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.52321	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.35394	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.12413	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.42412	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.37729	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.79937	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.67103	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.34171	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.23768	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.16769	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.63556	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.56169	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.5488	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.23349	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.13072	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.09851	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.04306	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.97362	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.91416	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.72634	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.37778	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.06872	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.70099	2UUY_rec	2UUY_lig
lightdock	luciferin_score	2.19232	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-2.99457	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-3.76575	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-5.35595	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-5.36248	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-6.68455	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-7.8864	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-9.38241	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-15.65505	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-16.24562	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-16.78573	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-19.14972	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-19.84536	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-21.76582	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-23.36489	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-27.41912	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-31.81674	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-34.54945	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-44.63297	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-49.15977	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-57.17929	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-66.20369	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-75.57937	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-77.73068	2UUY_rec	2UUY_lig
lightdock	luciferin_score	14.77368	2UUY_rec	2UUY_lig
lightdock	luciferin_score	14.4938	2UUY_rec	2UUY_lig
lightdock	luciferin_score	13.58312	2UUY_rec	2UUY_lig
lightdock	luciferin_score	13.40602	2UUY_rec	2UUY_lig
lightdock	luciferin_score	12.60529	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.99438	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.91419	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.54656	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.52899	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.41461	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.40854	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.22244	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.00437	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.85494	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.6902	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.50516	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.46024	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.96927	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.85197	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.81108	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.77372	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.71485	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.25131	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.1204	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.07363	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.07269	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.88126	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.61276	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.56775	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.35569	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.19503	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.13581	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.09707	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.94163	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.85703	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.78241	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.59399	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.56738	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.18118	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.94646	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.43662	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.26207	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.05553	2UUY_rec	2UUY_lig
lightdock	luciferin_score	4.96856	2UUY_rec	2UUY_lig
lightdock	luciferin_score	4.08687	2UUY_rec	2UUY_lig
lightdock	luciferin_score	4.0698	2UUY_rec	2UUY_lig
lightdock	luciferin_score	3.91755	2UUY_rec	2UUY_lig
lightdock	luciferin_score	1.38236	2UUY_rec	2UUY_lig
lightdock	luciferin_score	0.4784	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-0.11583	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-0.93645	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-2.15258	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-2.70195	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-3.95816	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-6.33909	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-8.31954	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-9.28957	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-9.71486	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-12.68902	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-13.18475	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-15.90635	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-22.71226	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-28.56027	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-35.38436	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-39.02591	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-39.28245	2UUY_rec	2UUY_lig
lightdock	luciferin_score	17.54918	2UUY_rec	2UUY_lig
lightdock	luciferin_score	17.00405	2UUY_rec	2UUY_lig
lightdock	luciferin_score	15.08311	2UUY_rec	2UUY_lig
lightdock	luciferin_score	13.92172	2UUY_rec	2UUY_lig
lightdock	luciferin_score	13.82837	2UUY_rec	2UUY_lig
lightdock	luciferin_score	13.45926	2UUY_rec	2UUY_lig
lightdock	luciferin_score	13.13698	2UUY_rec	2UUY_lig
lightdock	luciferin_score	12.93218	2UUY_rec	2UUY_lig
lightdock	luciferin_score	12.38957	2UUY_rec	2UUY_lig
lightdock	luciferin_score	12.35501	2UUY_rec	2UUY_lig
lightdock	luciferin_score	12.33617	2UUY_rec	2UUY_lig
lightdock	luciferin_score	12.13253	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.94009	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.47318	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.2017	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.08558	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.79133	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.71561	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.69667	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.50406	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.46299	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.60945	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.54319	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.49603	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.09761	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.8742	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.84448	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.64295	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.39557	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.9955	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.91578	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.73579	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.68623	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.62574	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.41062	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.35515	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.11214	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.04286	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.9255	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.85682	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.78872	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.64496	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.46413	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.45613	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.39468	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.26828	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.18586	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.75087	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.6993	2UUY_rec	2UUY_lig
lightdock	luciferin_score	4.99447	2UUY_rec	2UUY_lig
lightdock	luciferin_score	3.92185	2UUY_rec	2UUY_lig
lightdock	luciferin_score	3.85151	2UUY_rec	2UUY_lig
lightdock	luciferin_score	1.27696	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-1.01012	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-1.313	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-9.0868	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-11.05141	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-13.55702	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-14.7004	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-17.12012	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-17.50475	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-23.13961	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-24.68795	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-24.77433	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-28.92913	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-38.22853	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-38.36963	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-48.81498	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-51.4993	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-56.27544	2UUY_rec	2UUY_lig
lightdock	luciferin_score	16.39801	2UUY_rec	2UUY_lig
lightdock	luciferin_score	14.38094	2UUY_rec	2UUY_lig
lightdock	luciferin_score	14.08842	2UUY_rec	2UUY_lig
lightdock	luciferin_score	13.59927	2UUY_rec	2UUY_lig
lightdock	luciferin_score	13.37829	2UUY_rec	2UUY_lig
lightdock	luciferin_score	13.10284	2UUY_rec	2UUY_lig
lightdock	luciferin_score	12.36623	2UUY_rec	2UUY_lig
lightdock	luciferin_score	12.32083	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.55576	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.37106	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.25892	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.20724	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.02627	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.89881	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.7282	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.13354	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.05652	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.9518	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.58272	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.56749	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.199	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.78433	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.60823	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.49096	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.28736	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.1011	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.04783	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.88906	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.75992	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.55233	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.54634	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.43167	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.18011	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.78962	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.27258	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.23772	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.98505	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.97238	2UUY_rec	2UUY_lig
lightdock	luciferin_score	4.66469	2UUY_rec	2UUY_lig
lightdock	luciferin_score	4.44293	2UUY_rec	2UUY_lig
lightdock	luciferin_score	3.91638	2UUY_rec	2UUY_lig
lightdock	luciferin_score	3.74387	2UUY_rec	2UUY_lig
lightdock	luciferin_score	2.60093	2UUY_rec	2UUY_lig
lightdock	luciferin_score	2.30932	2UUY_rec	2UUY_lig
lightdock	luciferin_score	0.95634	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-0.53303	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-1.97422	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-2.54737	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-3.6922	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-7.80358	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-9.72944	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-10.79629	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-13.47214	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-20.516	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-25.33577	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-26.82399	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-28.56393	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-32.63093	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-33.05207	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-39.64788	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-46.77613	2UUY_rec	2UUY_lig
lightdock	luciferin_score	-48.99201	2UUY_rec	2UUY_lig
lightdock	luciferin_score	19.1107	2UUY_rec	2UUY_lig
lightdock	luciferin_score	15.59996	2UUY_rec	2UUY_lig
lightdock	luciferin_score	15.07252	2UUY_rec	2UUY_lig
lightdock	luciferin_score	13.77517	2UUY_rec	2UUY_lig
lightdock	luciferin_score	13.3644	2UUY_rec	2UUY_lig
lightdock	luciferin_score	12.77174	2UUY_rec	2UUY_lig
lightdock	luciferin_score	12.741	2UUY_rec	2UUY_lig
lightdock	luciferin_score	12.63578	2UUY_rec	2UUY_lig
lightdock	luciferin_score	12.50056	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.511	2UUY_rec	2UUY_lig
lightdock	luciferin_score	11.11023	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.90228	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.75442	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.65098	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.64847	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.55435	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.54507	2UUY_rec	2UUY_lig
lightdock	luciferin_score	10.06226	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.62362	2UUY_rec	2UUY_lig
lightdock	luciferin_score	9.44164	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.98834	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.81353	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.76197	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.66379	2UUY_rec	2UUY_lig
lightdock	luciferin_score	8.48115	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.82642	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.54372	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.45432	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.4344	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.17955	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.11714	2UUY_rec	2UUY_lig
lightdock	luciferin_score	7.05421	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.84234	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.82151	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.80713	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.58662	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.43758	2UUY_rec	2UUY_lig
lightdock	luciferin_score	6.34151	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.94968	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.90287	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.53882	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.36856	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.33115	2UUY_rec	2UUY_lig
lightdock	luciferin_score	5.00743	2UUY_rec	2UUY_lig
lightdock	luciferin_score	3.99095	2UUY_rec	2UUY_lig
lightdock	luciferin_score	3.64798	2UUY_rec	2UUY_lig
