model	score_type	score_value	proteinA	proteinB	swarm	cluster_id	cluster_pop	source
lightdock	luciferin_score	-18.23375	2UUY_rec	2UUY_lig	swarm_14	56.0	1.0	
lightdock	luciferin_score	-24.23353	2UUY_rec	2UUY_lig	swarm_14	57.0	2.0	
lightdock	luciferin_score	-44.97451	2UUY_rec	2UUY_lig	swarm_14	58.0	3.0	
lightdock	luciferin_score	-46.88286	2UUY_rec	2UUY_lig	swarm_14	59.0	1.0	
lightdock	luciferin_score	-57.41036	2UUY_rec	2UUY_lig	swarm_14	60.0	3.0	
lightdock	luciferin_score	-71.23787	2UUY_rec	2UUY_lig	swarm_14	61.0	1.0	
lightdock	luciferin_score	15.19347	2UUY_rec	2UUY_lig	swarm_140	0.0	4.0	
lightdock	luciferin_score	14.45169	2UUY_rec	2UUY_lig	swarm_140	1.0	15.0	
lightdock	luciferin_score	13.13228	2UUY_rec	2UUY_lig	swarm_140	2.0	4.0	
lightdock	luciferin_score	13.02643	2UUY_rec	2UUY_lig	swarm_140	3.0	1.0	
lightdock	luciferin_score	11.8875	2UUY_rec	2UUY_lig	swarm_140	4.0	3.0	
lightdock	luciferin_score	11.85658	2UUY_rec	2UUY_lig	swarm_140	5.0	7.0	
lightdock	luciferin_score	11.61859	2UUY_rec	2UUY_lig	swarm_140	6.0	9.0	
lightdock	luciferin_score	11.187	2UUY_rec	2UUY_lig	swarm_140	7.0	4.0	
lightdock	luciferin_score	10.80076	2UUY_rec	2UUY_lig	swarm_140	8.0	2.0	
lightdock	luciferin_score	10.70442	2UUY_rec	2UUY_lig	swarm_140	9.0	8.0	
lightdock	luciferin_score	10.58517	2UUY_rec	2UUY_lig	swarm_140	10.0	10.0	
lightdock	luciferin_score	10.38881	2UUY_rec	2UUY_lig	swarm_140	11.0	2.0	
lightdock	luciferin_score	10.24735	2UUY_rec	2UUY_lig	swarm_140	12.0	3.0	
lightdock	luciferin_score	10.10687	2UUY_rec	2UUY_lig	swarm_140	13.0	5.0	
lightdock	luciferin_score	9.77496	2UUY_rec	2UUY_lig	swarm_140	14.0	3.0	
lightdock	luciferin_score	9.76265	2UUY_rec	2UUY_lig	swarm_140	15.0	3.0	
lightdock	luciferin_score	9.74813	2UUY_rec	2UUY_lig	swarm_140	16.0	3.0	
lightdock	luciferin_score	9.59466	2UUY_rec	2UUY_lig	swarm_140	17.0	3.0	
lightdock	luciferin_score	9.58322	2UUY_rec	2UUY_lig	swarm_140	18.0	1.0	
lightdock	luciferin_score	9.46914	2UUY_rec	2UUY_lig	swarm_140	19.0	4.0	
lightdock	luciferin_score	9.43836	2UUY_rec	2UUY_lig	swarm_140	20.0	3.0	
lightdock	luciferin_score	9.29601	2UUY_rec	2UUY_lig	swarm_140	21.0	3.0	
lightdock	luciferin_score	9.26107	2UUY_rec	2UUY_lig	swarm_140	22.0	2.0	
lightdock	luciferin_score	9.16068	2UUY_rec	2UUY_lig	swarm_140	23.0	5.0	
lightdock	luciferin_score	8.73247	2UUY_rec	2UUY_lig	swarm_140	24.0	2.0	
lightdock	luciferin_score	8.58025	2UUY_rec	2UUY_lig	swarm_140	25.0	5.0	
lightdock	luciferin_score	8.39501	2UUY_rec	2UUY_lig	swarm_140	26.0	3.0	
lightdock	luciferin_score	8.26178	2UUY_rec	2UUY_lig	swarm_140	27.0	2.0	
lightdock	luciferin_score	8.25291	2UUY_rec	2UUY_lig	swarm_140	28.0	6.0	
lightdock	luciferin_score	8.13111	2UUY_rec	2UUY_lig	swarm_140	29.0	1.0	
lightdock	luciferin_score	7.95767	2UUY_rec	2UUY_lig	swarm_140	30.0	1.0	
lightdock	luciferin_score	7.68544	2UUY_rec	2UUY_lig	swarm_140	31.0	8.0	
lightdock	luciferin_score	7.66494	2UUY_rec	2UUY_lig	swarm_140	32.0	6.0	
lightdock	luciferin_score	7.63228	2UUY_rec	2UUY_lig	swarm_140	33.0	1.0	
lightdock	luciferin_score	7.6132	2UUY_rec	2UUY_lig	swarm_140	34.0	1.0	
lightdock	luciferin_score	7.48464	2UUY_rec	2UUY_lig	swarm_140	35.0	1.0	
lightdock	luciferin_score	7.1902	2UUY_rec	2UUY_lig	swarm_140	36.0	1.0	
lightdock	luciferin_score	7.06961	2UUY_rec	2UUY_lig	swarm_140	37.0	3.0	
lightdock	luciferin_score	7.02886	2UUY_rec	2UUY_lig	swarm_140	38.0	1.0	
lightdock	luciferin_score	6.87945	2UUY_rec	2UUY_lig	swarm_140	39.0	1.0	
lightdock	luciferin_score	6.77273	2UUY_rec	2UUY_lig	swarm_140	40.0	1.0	
lightdock	luciferin_score	6.5303	2UUY_rec	2UUY_lig	swarm_140	41.0	3.0	
lightdock	luciferin_score	5.10411	2UUY_rec	2UUY_lig	swarm_140	42.0	1.0	
lightdock	luciferin_score	4.76781	2UUY_rec	2UUY_lig	swarm_140	43.0	2.0	
lightdock	luciferin_score	4.71838	2UUY_rec	2UUY_lig	swarm_140	44.0	4.0	
lightdock	luciferin_score	4.36494	2UUY_rec	2UUY_lig	swarm_140	45.0	3.0	
lightdock	luciferin_score	4.00254	2UUY_rec	2UUY_lig	swarm_140	46.0	1.0	
lightdock	luciferin_score	3.0146	2UUY_rec	2UUY_lig	swarm_140	47.0	1.0	
lightdock	luciferin_score	2.75051	2UUY_rec	2UUY_lig	swarm_140	48.0	1.0	
lightdock	luciferin_score	1.68715	2UUY_rec	2UUY_lig	swarm_140	49.0	2.0	
lightdock	luciferin_score	1.34253	2UUY_rec	2UUY_lig	swarm_140	50.0	3.0	
lightdock	luciferin_score	1.19182	2UUY_rec	2UUY_lig	swarm_140	51.0	1.0	
lightdock	luciferin_score	0.36414	2UUY_rec	2UUY_lig	swarm_140	52.0	1.0	
lightdock	luciferin_score	-0.20979	2UUY_rec	2UUY_lig	swarm_140	53.0	2.0	
lightdock	luciferin_score	-0.38354	2UUY_rec	2UUY_lig	swarm_140	54.0	2.0	
lightdock	luciferin_score	-4.87796	2UUY_rec	2UUY_lig	swarm_140	55.0	5.0	
lightdock	luciferin_score	-9.01826	2UUY_rec	2UUY_lig	swarm_140	56.0	9.0	
lightdock	luciferin_score	-13.57045	2UUY_rec	2UUY_lig	swarm_140	57.0	2.0	
lightdock	luciferin_score	-19.1747	2UUY_rec	2UUY_lig	swarm_140	58.0	1.0	
lightdock	luciferin_score	-27.41115	2UUY_rec	2UUY_lig	swarm_140	59.0	1.0	
lightdock	luciferin_score	-31.46113	2UUY_rec	2UUY_lig	swarm_140	60.0	1.0	
lightdock	luciferin_score	-34.15762	2UUY_rec	2UUY_lig	swarm_140	61.0	1.0	
lightdock	luciferin_score	-45.94068	2UUY_rec	2UUY_lig	swarm_140	62.0	1.0	
lightdock	luciferin_score	-51.10532	2UUY_rec	2UUY_lig	swarm_140	63.0	1.0	
lightdock	luciferin_score	17.85251	2UUY_rec	2UUY_lig	swarm_141	0.0	5.0	
lightdock	luciferin_score	16.69063	2UUY_rec	2UUY_lig	swarm_141	1.0	3.0	
lightdock	luciferin_score	16.0625	2UUY_rec	2UUY_lig	swarm_141	2.0	1.0	
lightdock	luciferin_score	15.30049	2UUY_rec	2UUY_lig	swarm_141	3.0	4.0	
lightdock	luciferin_score	13.89716	2UUY_rec	2UUY_lig	swarm_141	4.0	10.0	
lightdock	luciferin_score	13.21894	2UUY_rec	2UUY_lig	swarm_141	5.0	4.0	
lightdock	luciferin_score	12.81478	2UUY_rec	2UUY_lig	swarm_141	6.0	8.0	
lightdock	luciferin_score	12.78109	2UUY_rec	2UUY_lig	swarm_141	7.0	5.0	
lightdock	luciferin_score	12.25884	2UUY_rec	2UUY_lig	swarm_141	8.0	2.0	
lightdock	luciferin_score	11.49408	2UUY_rec	2UUY_lig	swarm_141	9.0	3.0	
lightdock	luciferin_score	10.71663	2UUY_rec	2UUY_lig	swarm_141	10.0	7.0	
lightdock	luciferin_score	10.70063	2UUY_rec	2UUY_lig	swarm_141	11.0	7.0	
lightdock	luciferin_score	10.26401	2UUY_rec	2UUY_lig	swarm_141	12.0	2.0	
lightdock	luciferin_score	9.98829	2UUY_rec	2UUY_lig	swarm_141	13.0	2.0	
lightdock	luciferin_score	9.86106	2UUY_rec	2UUY_lig	swarm_141	14.0	11.0	
lightdock	luciferin_score	9.62033	2UUY_rec	2UUY_lig	swarm_141	15.0	6.0	
lightdock	luciferin_score	9.59602	2UUY_rec	2UUY_lig	swarm_141	16.0	5.0	
lightdock	luciferin_score	9.48378	2UUY_rec	2UUY_lig	swarm_141	17.0	1.0	
lightdock	luciferin_score	9.47039	2UUY_rec	2UUY_lig	swarm_141	18.0	6.0	
lightdock	luciferin_score	9.38404	2UUY_rec	2UUY_lig	swarm_141	19.0	5.0	
lightdock	luciferin_score	9.3108	2UUY_rec	2UUY_lig	swarm_141	20.0	10.0	
lightdock	luciferin_score	9.13703	2UUY_rec	2UUY_lig	swarm_141	21.0	2.0	
lightdock	luciferin_score	8.70443	2UUY_rec	2UUY_lig	swarm_141	22.0	1.0	
lightdock	luciferin_score	8.68156	2UUY_rec	2UUY_lig	swarm_141	23.0	1.0	
lightdock	luciferin_score	8.49526	2UUY_rec	2UUY_lig	swarm_141	24.0	9.0	
lightdock	luciferin_score	8.43796	2UUY_rec	2UUY_lig	swarm_141	25.0	1.0	
lightdock	luciferin_score	8.30201	2UUY_rec	2UUY_lig	swarm_141	26.0	1.0	
lightdock	luciferin_score	8.26918	2UUY_rec	2UUY_lig	swarm_141	27.0	3.0	
lightdock	luciferin_score	7.99082	2UUY_rec	2UUY_lig	swarm_141	28.0	1.0	
lightdock	luciferin_score	7.79343	2UUY_rec	2UUY_lig	swarm_141	29.0	2.0	
lightdock	luciferin_score	7.74886	2UUY_rec	2UUY_lig	swarm_141	30.0	1.0	
lightdock	luciferin_score	7.62281	2UUY_rec	2UUY_lig	swarm_141	31.0	1.0	
lightdock	luciferin_score	7.54229	2UUY_rec	2UUY_lig	swarm_141	32.0	3.0	
lightdock	luciferin_score	7.46121	2UUY_rec	2UUY_lig	swarm_141	33.0	1.0	
lightdock	luciferin_score	7.39262	2UUY_rec	2UUY_lig	swarm_141	34.0	3.0	
lightdock	luciferin_score	7.28217	2UUY_rec	2UUY_lig	swarm_141	35.0	1.0	
lightdock	luciferin_score	6.28928	2UUY_rec	2UUY_lig	swarm_141	36.0	7.0	
lightdock	luciferin_score	6.27155	2UUY_rec	2UUY_lig	swarm_141	37.0	3.0	
lightdock	luciferin_score	6.14133	2UUY_rec	2UUY_lig	swarm_141	38.0	1.0	
lightdock	luciferin_score	5.56504	2UUY_rec	2UUY_lig	swarm_141	39.0	2.0	
lightdock	luciferin_score	4.94209	2UUY_rec	2UUY_lig	swarm_141	40.0	1.0	
lightdock	luciferin_score	4.60206	2UUY_rec	2UUY_lig	swarm_141	41.0	3.0	
lightdock	luciferin_score	4.59014	2UUY_rec	2UUY_lig	swarm_141	42.0	1.0	
lightdock	luciferin_score	4.44065	2UUY_rec	2UUY_lig	swarm_141	43.0	6.0	
lightdock	luciferin_score	4.42572	2UUY_rec	2UUY_lig	swarm_141	44.0	1.0	
lightdock	luciferin_score	3.95642	2UUY_rec	2UUY_lig	swarm_141	45.0	2.0	
lightdock	luciferin_score	3.35958	2UUY_rec	2UUY_lig	swarm_141	46.0	2.0	
lightdock	luciferin_score	3.04701	2UUY_rec	2UUY_lig	swarm_141	47.0	1.0	
lightdock	luciferin_score	2.54648	2UUY_rec	2UUY_lig	swarm_141	48.0	1.0	
lightdock	luciferin_score	-3.62856	2UUY_rec	2UUY_lig	swarm_141	49.0	1.0	
lightdock	luciferin_score	-7.31436	2UUY_rec	2UUY_lig	swarm_141	50.0	1.0	
lightdock	luciferin_score	-11.15454	2UUY_rec	2UUY_lig	swarm_141	51.0	2.0	
lightdock	luciferin_score	-11.32056	2UUY_rec	2UUY_lig	swarm_141	52.0	1.0	
lightdock	luciferin_score	-11.69089	2UUY_rec	2UUY_lig	swarm_141	53.0	3.0	
lightdock	luciferin_score	-11.79445	2UUY_rec	2UUY_lig	swarm_141	54.0	1.0	
lightdock	luciferin_score	-12.38492	2UUY_rec	2UUY_lig	swarm_141	55.0	1.0	
lightdock	luciferin_score	-12.5662	2UUY_rec	2UUY_lig	swarm_141	56.0	4.0	
lightdock	luciferin_score	-13.4584	2UUY_rec	2UUY_lig	swarm_141	57.0	1.0	
lightdock	luciferin_score	-16.62104	2UUY_rec	2UUY_lig	swarm_141	58.0	1.0	
lightdock	luciferin_score	-18.27518	2UUY_rec	2UUY_lig	swarm_141	59.0	1.0	
lightdock	luciferin_score	-25.17433	2UUY_rec	2UUY_lig	swarm_141	60.0	1.0	
lightdock	luciferin_score	-26.72509	2UUY_rec	2UUY_lig	swarm_141	61.0	2.0	
lightdock	luciferin_score	-26.74669	2UUY_rec	2UUY_lig	swarm_141	62.0	1.0	
lightdock	luciferin_score	-29.70798	2UUY_rec	2UUY_lig	swarm_141	63.0	2.0	
lightdock	luciferin_score	-30.17766	2UUY_rec	2UUY_lig	swarm_141	64.0	1.0	
lightdock	luciferin_score	-30.61612	2UUY_rec	2UUY_lig	swarm_141	65.0	1.0	
lightdock	luciferin_score	-31.43503	2UUY_rec	2UUY_lig	swarm_141	66.0	2.0	
lightdock	luciferin_score	-36.50395	2UUY_rec	2UUY_lig	swarm_141	67.0	1.0	
lightdock	luciferin_score	-42.47989	2UUY_rec	2UUY_lig	swarm_141	68.0	1.0	
lightdock	luciferin_score	-48.58498	2UUY_rec	2UUY_lig	swarm_141	69.0	1.0	
lightdock	luciferin_score	-77.95335	2UUY_rec	2UUY_lig	swarm_141	70.0	1.0	
lightdock	luciferin_score	16.43014	2UUY_rec	2UUY_lig	swarm_142	0.0	4.0	
lightdock	luciferin_score	16.36807	2UUY_rec	2UUY_lig	swarm_142	1.0	5.0	
lightdock	luciferin_score	14.98189	2UUY_rec	2UUY_lig	swarm_142	2.0	3.0	
lightdock	luciferin_score	14.90074	2UUY_rec	2UUY_lig	swarm_142	3.0	13.0	
lightdock	luciferin_score	14.38298	2UUY_rec	2UUY_lig	swarm_142	4.0	1.0	
lightdock	luciferin_score	13.70256	2UUY_rec	2UUY_lig	swarm_142	5.0	2.0	
lightdock	luciferin_score	13.37941	2UUY_rec	2UUY_lig	swarm_142	6.0	2.0	
lightdock	luciferin_score	13.34967	2UUY_rec	2UUY_lig	swarm_142	7.0	1.0	
lightdock	luciferin_score	12.68688	2UUY_rec	2UUY_lig	swarm_142	8.0	4.0	
lightdock	luciferin_score	12.55852	2UUY_rec	2UUY_lig	swarm_142	9.0	4.0	
lightdock	luciferin_score	12.19069	2UUY_rec	2UUY_lig	swarm_142	10.0	5.0	
lightdock	luciferin_score	12.1313	2UUY_rec	2UUY_lig	swarm_142	11.0	4.0	
lightdock	luciferin_score	12.01885	2UUY_rec	2UUY_lig	swarm_142	12.0	3.0	
lightdock	luciferin_score	11.96927	2UUY_rec	2UUY_lig	swarm_142	13.0	9.0	
lightdock	luciferin_score	11.92654	2UUY_rec	2UUY_lig	swarm_142	14.0	3.0	
lightdock	luciferin_score	11.78632	2UUY_rec	2UUY_lig	swarm_142	15.0	1.0	
lightdock	luciferin_score	11.47059	2UUY_rec	2UUY_lig	swarm_142	16.0	5.0	
lightdock	luciferin_score	11.31614	2UUY_rec	2UUY_lig	swarm_142	17.0	1.0	
lightdock	luciferin_score	10.39523	2UUY_rec	2UUY_lig	swarm_142	18.0	1.0	
lightdock	luciferin_score	10.39371	2UUY_rec	2UUY_lig	swarm_142	19.0	2.0	
lightdock	luciferin_score	10.19739	2UUY_rec	2UUY_lig	swarm_142	20.0	2.0	
lightdock	luciferin_score	10.17299	2UUY_rec	2UUY_lig	swarm_142	21.0	3.0	
lightdock	luciferin_score	10.05489	2UUY_rec	2UUY_lig	swarm_142	22.0	2.0	
lightdock	luciferin_score	9.89049	2UUY_rec	2UUY_lig	swarm_142	23.0	7.0	
lightdock	luciferin_score	9.80463	2UUY_rec	2UUY_lig	swarm_142	24.0	6.0	
lightdock	luciferin_score	9.76591	2UUY_rec	2UUY_lig	swarm_142	25.0	2.0	
lightdock	luciferin_score	9.6876	2UUY_rec	2UUY_lig	swarm_142	26.0	4.0	
lightdock	luciferin_score	9.65688	2UUY_rec	2UUY_lig	swarm_142	27.0	6.0	
lightdock	luciferin_score	9.65339	2UUY_rec	2UUY_lig	swarm_142	28.0	5.0	
lightdock	luciferin_score	9.38794	2UUY_rec	2UUY_lig	swarm_142	29.0	1.0	
lightdock	luciferin_score	9.32247	2UUY_rec	2UUY_lig	swarm_142	30.0	3.0	
lightdock	luciferin_score	9.26429	2UUY_rec	2UUY_lig	swarm_142	31.0	11.0	
lightdock	luciferin_score	8.9699	2UUY_rec	2UUY_lig	swarm_142	32.0	1.0	
lightdock	luciferin_score	8.8942	2UUY_rec	2UUY_lig	swarm_142	33.0	1.0	
lightdock	luciferin_score	8.77041	2UUY_rec	2UUY_lig	swarm_142	34.0	6.0	
lightdock	luciferin_score	7.51245	2UUY_rec	2UUY_lig	swarm_142	35.0	2.0	
lightdock	luciferin_score	7.41958	2UUY_rec	2UUY_lig	swarm_142	36.0	1.0	
lightdock	luciferin_score	6.83327	2UUY_rec	2UUY_lig	swarm_142	37.0	1.0	
lightdock	luciferin_score	6.66967	2UUY_rec	2UUY_lig	swarm_142	38.0	2.0	
lightdock	luciferin_score	6.21731	2UUY_rec	2UUY_lig	swarm_142	39.0	1.0	
lightdock	luciferin_score	5.83465	2UUY_rec	2UUY_lig	swarm_142	40.0	1.0	
lightdock	luciferin_score	5.46381	2UUY_rec	2UUY_lig	swarm_142	41.0	1.0	
lightdock	luciferin_score	4.48239	2UUY_rec	2UUY_lig	swarm_142	42.0	4.0	
lightdock	luciferin_score	4.44114	2UUY_rec	2UUY_lig	swarm_142	43.0	1.0	
lightdock	luciferin_score	3.4096	2UUY_rec	2UUY_lig	swarm_142	44.0	2.0	
lightdock	luciferin_score	2.69677	2UUY_rec	2UUY_lig	swarm_142	45.0	1.0	
lightdock	luciferin_score	1.20323	2UUY_rec	2UUY_lig	swarm_142	46.0	1.0	
lightdock	luciferin_score	1.18093	2UUY_rec	2UUY_lig	swarm_142	47.0	6.0	
lightdock	luciferin_score	-2.66593	2UUY_rec	2UUY_lig	swarm_142	48.0	7.0	
lightdock	luciferin_score	-6.09268	2UUY_rec	2UUY_lig	swarm_142	49.0	2.0	
lightdock	luciferin_score	-6.40882	2UUY_rec	2UUY_lig	swarm_142	50.0	1.0	
lightdock	luciferin_score	-6.91426	2UUY_rec	2UUY_lig	swarm_142	51.0	5.0	
lightdock	luciferin_score	-8.56142	2UUY_rec	2UUY_lig	swarm_142	52.0	1.0	
lightdock	luciferin_score	-9.31243	2UUY_rec	2UUY_lig	swarm_142	53.0	3.0	
lightdock	luciferin_score	-13.47867	2UUY_rec	2UUY_lig	swarm_142	54.0	1.0	
lightdock	luciferin_score	-16.7594	2UUY_rec	2UUY_lig	swarm_142	55.0	3.0	
lightdock	luciferin_score	-17.97384	2UUY_rec	2UUY_lig	swarm_142	56.0	3.0	
lightdock	luciferin_score	-22.20057	2UUY_rec	2UUY_lig	swarm_142	57.0	3.0	
lightdock	luciferin_score	-25.74042	2UUY_rec	2UUY_lig	swarm_142	58.0	1.0	
lightdock	luciferin_score	-27.28964	2UUY_rec	2UUY_lig	swarm_142	59.0	3.0	
lightdock	luciferin_score	-32.75831	2UUY_rec	2UUY_lig	swarm_142	60.0	1.0	
lightdock	luciferin_score	-36.5197	2UUY_rec	2UUY_lig	swarm_142	61.0	1.0	
lightdock	luciferin_score	-39.38483	2UUY_rec	2UUY_lig	swarm_142	62.0	1.0	
lightdock	luciferin_score	-43.52991	2UUY_rec	2UUY_lig	swarm_142	63.0	2.0	
lightdock	luciferin_score	-45.0186	2UUY_rec	2UUY_lig	swarm_142	64.0	1.0	
lightdock	luciferin_score	-46.17016	2UUY_rec	2UUY_lig	swarm_142	65.0	1.0	
lightdock	luciferin_score	-52.90732	2UUY_rec	2UUY_lig	swarm_142	66.0	1.0	
lightdock	luciferin_score	-64.81016	2UUY_rec	2UUY_lig	swarm_142	67.0	2.0	
lightdock	luciferin_score	18.59759	2UUY_rec	2UUY_lig	swarm_143	0.0	6.0	
lightdock	luciferin_score	16.39502	2UUY_rec	2UUY_lig	swarm_143	1.0	5.0	
lightdock	luciferin_score	15.39088	2UUY_rec	2UUY_lig	swarm_143	2.0	1.0	
lightdock	luciferin_score	15.17741	2UUY_rec	2UUY_lig	swarm_143	3.0	18.0	
lightdock	luciferin_score	14.6431	2UUY_rec	2UUY_lig	swarm_143	4.0	3.0	
lightdock	luciferin_score	14.25341	2UUY_rec	2UUY_lig	swarm_143	5.0	2.0	
lightdock	luciferin_score	13.85266	2UUY_rec	2UUY_lig	swarm_143	6.0	10.0	
lightdock	luciferin_score	13.83459	2UUY_rec	2UUY_lig	swarm_143	7.0	2.0	
lightdock	luciferin_score	13.57522	2UUY_rec	2UUY_lig	swarm_143	8.0	1.0	
lightdock	luciferin_score	13.44798	2UUY_rec	2UUY_lig	swarm_143	9.0	2.0	
lightdock	luciferin_score	13.40315	2UUY_rec	2UUY_lig	swarm_143	10.0	5.0	
lightdock	luciferin_score	11.93992	2UUY_rec	2UUY_lig	swarm_143	11.0	2.0	
lightdock	luciferin_score	11.75789	2UUY_rec	2UUY_lig	swarm_143	12.0	9.0	
lightdock	luciferin_score	11.23271	2UUY_rec	2UUY_lig	swarm_143	13.0	5.0	
lightdock	luciferin_score	11.01332	2UUY_rec	2UUY_lig	swarm_143	14.0	4.0	
lightdock	luciferin_score	10.9303	2UUY_rec	2UUY_lig	swarm_143	15.0	4.0	
lightdock	luciferin_score	10.7242	2UUY_rec	2UUY_lig	swarm_143	16.0	4.0	
lightdock	luciferin_score	10.72003	2UUY_rec	2UUY_lig	swarm_143	17.0	6.0	
lightdock	luciferin_score	10.60453	2UUY_rec	2UUY_lig	swarm_143	18.0	2.0	
lightdock	luciferin_score	10.55507	2UUY_rec	2UUY_lig	swarm_143	19.0	3.0	
lightdock	luciferin_score	10.34537	2UUY_rec	2UUY_lig	swarm_143	20.0	1.0	
lightdock	luciferin_score	10.18187	2UUY_rec	2UUY_lig	swarm_143	21.0	1.0	
lightdock	luciferin_score	10.10133	2UUY_rec	2UUY_lig	swarm_143	22.0	3.0	
lightdock	luciferin_score	9.96187	2UUY_rec	2UUY_lig	swarm_143	23.0	1.0	
lightdock	luciferin_score	9.903	2UUY_rec	2UUY_lig	swarm_143	24.0	1.0	
lightdock	luciferin_score	9.85147	2UUY_rec	2UUY_lig	swarm_143	25.0	2.0	
lightdock	luciferin_score	9.79198	2UUY_rec	2UUY_lig	swarm_143	26.0	5.0	
lightdock	luciferin_score	9.7845	2UUY_rec	2UUY_lig	swarm_143	27.0	5.0	
lightdock	luciferin_score	9.3445	2UUY_rec	2UUY_lig	swarm_143	28.0	1.0	
lightdock	luciferin_score	9.32827	2UUY_rec	2UUY_lig	swarm_143	29.0	1.0	
lightdock	luciferin_score	9.23891	2UUY_rec	2UUY_lig	swarm_143	30.0	3.0	
lightdock	luciferin_score	8.94599	2UUY_rec	2UUY_lig	swarm_143	31.0	1.0	
lightdock	luciferin_score	8.74008	2UUY_rec	2UUY_lig	swarm_143	32.0	3.0	
lightdock	luciferin_score	8.73243	2UUY_rec	2UUY_lig	swarm_143	33.0	1.0	
lightdock	luciferin_score	8.57414	2UUY_rec	2UUY_lig	swarm_143	34.0	1.0	
lightdock	luciferin_score	8.35372	2UUY_rec	2UUY_lig	swarm_143	35.0	2.0	
lightdock	luciferin_score	8.22875	2UUY_rec	2UUY_lig	swarm_143	36.0	2.0	
lightdock	luciferin_score	8.16159	2UUY_rec	2UUY_lig	swarm_143	37.0	1.0	
lightdock	luciferin_score	8.03792	2UUY_rec	2UUY_lig	swarm_143	38.0	2.0	
lightdock	luciferin_score	7.96395	2UUY_rec	2UUY_lig	swarm_143	39.0	5.0	
lightdock	luciferin_score	7.88022	2UUY_rec	2UUY_lig	swarm_143	40.0	5.0	
lightdock	luciferin_score	7.68168	2UUY_rec	2UUY_lig	swarm_143	41.0	1.0	
lightdock	luciferin_score	7.50986	2UUY_rec	2UUY_lig	swarm_143	42.0	1.0	
lightdock	luciferin_score	7.28337	2UUY_rec	2UUY_lig	swarm_143	43.0	2.0	
lightdock	luciferin_score	6.76724	2UUY_rec	2UUY_lig	swarm_143	44.0	1.0	
lightdock	luciferin_score	6.51276	2UUY_rec	2UUY_lig	swarm_143	45.0	1.0	
lightdock	luciferin_score	6.4721	2UUY_rec	2UUY_lig	swarm_143	46.0	2.0	
lightdock	luciferin_score	6.17692	2UUY_rec	2UUY_lig	swarm_143	47.0	1.0	
lightdock	luciferin_score	6.17294	2UUY_rec	2UUY_lig	swarm_143	48.0	1.0	
lightdock	luciferin_score	5.87461	2UUY_rec	2UUY_lig	swarm_143	49.0	1.0	
lightdock	luciferin_score	5.76464	2UUY_rec	2UUY_lig	swarm_143	50.0	1.0	
lightdock	luciferin_score	5.73398	2UUY_rec	2UUY_lig	swarm_143	51.0	6.0	
lightdock	luciferin_score	5.07422	2UUY_rec	2UUY_lig	swarm_143	52.0	2.0	
lightdock	luciferin_score	4.85063	2UUY_rec	2UUY_lig	swarm_143	53.0	1.0	
lightdock	luciferin_score	4.26472	2UUY_rec	2UUY_lig	swarm_143	54.0	1.0	
lightdock	luciferin_score	3.31004	2UUY_rec	2UUY_lig	swarm_143	55.0	2.0	
lightdock	luciferin_score	0.49123	2UUY_rec	2UUY_lig	swarm_143	56.0	6.0	
lightdock	luciferin_score	-1.01474	2UUY_rec	2UUY_lig	swarm_143	57.0	1.0	
lightdock	luciferin_score	-3.00209	2UUY_rec	2UUY_lig	swarm_143	58.0	2.0	
lightdock	luciferin_score	-3.21657	2UUY_rec	2UUY_lig	swarm_143	59.0	1.0	
lightdock	luciferin_score	-5.60347	2UUY_rec	2UUY_lig	swarm_143	60.0	5.0	
lightdock	luciferin_score	-6.20424	2UUY_rec	2UUY_lig	swarm_143	61.0	4.0	
lightdock	luciferin_score	-10.4913	2UUY_rec	2UUY_lig	swarm_143	62.0	1.0	
lightdock	luciferin_score	-11.69933	2UUY_rec	2UUY_lig	swarm_143	63.0	2.0	
lightdock	luciferin_score	-12.11725	2UUY_rec	2UUY_lig	swarm_143	64.0	1.0	
lightdock	luciferin_score	-13.53052	2UUY_rec	2UUY_lig	swarm_143	65.0	1.0	
lightdock	luciferin_score	-17.73631	2UUY_rec	2UUY_lig	swarm_143	66.0	1.0	
lightdock	luciferin_score	-20.44842	2UUY_rec	2UUY_lig	swarm_143	67.0	1.0	
lightdock	luciferin_score	-22.72941	2UUY_rec	2UUY_lig	swarm_143	68.0	4.0	
lightdock	luciferin_score	-29.45975	2UUY_rec	2UUY_lig	swarm_143	69.0	1.0	
lightdock	luciferin_score	-29.60539	2UUY_rec	2UUY_lig	swarm_143	70.0	1.0	
lightdock	luciferin_score	-34.13103	2UUY_rec	2UUY_lig	swarm_143	71.0	1.0	
lightdock	luciferin_score	-39.22716	2UUY_rec	2UUY_lig	swarm_143	72.0	1.0	
lightdock	luciferin_score	-42.83812	2UUY_rec	2UUY_lig	swarm_143	73.0	1.0	
lightdock	luciferin_score	13.14556	2UUY_rec	2UUY_lig	swarm_144	0.0	12.0	
lightdock	luciferin_score	11.65632	2UUY_rec	2UUY_lig	swarm_144	1.0	4.0	
lightdock	luciferin_score	11.54633	2UUY_rec	2UUY_lig	swarm_144	2.0	2.0	
lightdock	luciferin_score	11.51287	2UUY_rec	2UUY_lig	swarm_144	3.0	3.0	
lightdock	luciferin_score	11.00067	2UUY_rec	2UUY_lig	swarm_144	4.0	10.0	
lightdock	luciferin_score	10.95036	2UUY_rec	2UUY_lig	swarm_144	5.0	7.0	
